Date,Close,High,Low,Open,Volume
1999-01-22,0.037609100341796875,0.044772211646780476,0.03557900155941569,0.04011600501302752,2714688000
1999-01-25,0.04154917597770691,0.04202598182869926,0.03760909735573482,0.04059372654451826,510480000
1999-01-26,0.0383252315223217,0.04286223538808817,0.0377283035334295,0.042025988983213455,343200000
1999-01-27,0.03820601850748062,0.03939987076243328,0.03629512322299562,0.0384444214122623,244368000
1999-01-28,0.03808589652180672,0.038444418004795845,0.03784749363815554,0.03820601512114467,227520000
1999-01-29,0.036295127123594284,0.03820602261344119,0.036295127123594284,0.038085903990547676,244032000
1999-02-01,0.037012167274951935,0.037250570186319255,0.036295124225612,0.036295124225612,154704000
1999-02-02,0.0341467447578907,0.037250577546692386,0.03307209542123039,0.036295131397197714,264096000
1999-02-03,0.03486286476254463,0.035340589439207884,0.03342969414841184,0.03366901591950605,75120000
1999-02-04,0.03677283972501755,0.037728285446975963,0.03486285689885002,0.03534058146775733,181920000
1999-02-05,0.03784749656915665,0.038206018079910545,0.036415241425450925,0.03736977189941746,136848000
1999-02-08,0.03653445094823837,0.03820602830702281,0.03653445094823837,0.038085909666228844,154080000
1999-02-09,0.035101257264614105,0.037488960842366886,0.03462353277603087,0.03725055461480135,86976000
1999-02-10,0.03474368155002594,0.03605673417857686,0.03414675342860905,0.03510128778647035,148224000
1999-02-11,0.037728291004896164,0.03916054605729196,0.0348628620346513,0.0348628620346513,132240000
1999-02-12,0.039877600967884064,0.040116003905728295,0.03820602380602574,0.03820602380602574,109728000
1999-02-16,0.040116000920534134,0.042265302663792234,0.036056719219702826,0.040593725626322734,211008000
1999-02-17,0.03796668350696564,0.0396382598545113,0.037250556176646625,0.03916053534589797,67728000
1999-02-18,0.03856364265084267,0.0396382922492613,0.037488993052424036,0.03916056735022302,70704000
1999-02-19,0.039877600967884064,0.04059372864706633,0.03772829906468771,0.03820602380602574,75360000
1999-02-22,0.040116000920534134,0.041071450332111334,0.037966699177276034,0.040593725626322734,205248000
1999-02-23,0.04202597588300705,0.042862222027209726,0.03868374107089874,0.041071445450464095,138096000
1999-02-24,0.04536913335323334,0.0501454579612575,0.044294484227427315,0.048234562621342555,612768000
1999-02-25,0.04393687844276428,0.04871228763270439,0.043219831971829374,0.04728002900608722,149136000
1999-02-26,0.041906774044036865,0.045846851911042555,0.0415491680163856,0.04441459690129887,172608000
1999-03-01,0.042146094143390656,0.04393687412141718,0.040115995825929084,0.04298142483117903,92160000
1999-03-02,0.04178757593035698,0.04226530061296508,0.04107144833921313,0.04202597883889273,55248000
1999-03-03,0.03892216458916664,0.042025998154359805,0.03868376157105906,0.042025998154359805,61392000
1999-03-04,0.03808589652180672,0.041071444052162245,0.03772829048840162,0.04083212230307038,57360000
1999-03-05,0.04023519158363342,0.04035439129871005,0.038444411934748166,0.038444411934748166,78768000
1999-03-08,0.04083212837576866,0.04202598070245986,0.03844442372238626,0.03916055134528551,75888000
1999-03-09,0.042146094143390656,0.042743021941351746,0.040712923623890174,0.040712923623890174,143184000
1999-03-10,0.0414290614426136,0.04274303255129082,0.04083213349647938,0.04274303255129082,235344000
1999-03-11,0.039638277143239975,0.04142905739063749,0.039638277143239975,0.04071292974797048,54288000
1999-03-12,0.03892216458916664,0.03987761439351481,0.038206036668884974,0.03987761439351481,90768000
1999-03-15,0.04059372469782829,0.04107144939268997,0.03963827530810495,0.039877597088315876,108816000
1999-03-16,0.039280667901039124,0.041309850911620316,0.03892214638354461,0.04083212623289935,79152000
1999-03-17,0.03951907157897949,0.04035439885376794,0.03856362228547372,0.039638271316372424,51360000
1999-03-18,0.039996806532144547,0.0405937310701064,0.038683750856397116,0.039638281530399555,46320000
1999-03-19,0.040116000920534134,0.041309853252215034,0.03987759800043043,0.03987759800043043,105312000
1999-03-22,0.03892216458916664,0.041071467215970554,0.03892216458916664,0.040951348548887136,36672000
1999-03-23,0.03653445094823837,0.039160559036501195,0.03581832318469013,0.039160559036501195,163968000
1999-03-24,0.036295127123594284,0.03653444550376043,0.03486286839407967,0.036295127123594284,60864000
1999-03-25,0.03677283972501755,0.03820601001588327,0.03605670888845934,0.03617591202228479,40320000
1999-03-26,0.039996806532144547,0.04011600630025298,0.03725057654683685,0.03725057654683685,88272000
1999-03-29,0.04119066148996353,0.04214610767101421,0.040474530309304015,0.04119066148996353,65952000
1999-03-30,0.037728291004896164,0.04166836898923616,0.03748897266838472,0.041309847501338925,69504000
1999-03-31,0.040354400873184204,0.040832125543843405,0.0371313690688119,0.038922145726720224,153600000
1999-04-01,0.03916054591536522,0.04059371982802014,0.03844441839176273,0.040354398076519346,30432000
1999-04-05,0.03796668350696564,0.0396382598545113,0.03772828068525995,0.03868372970248659,98640000
1999-04-06,0.037012167274951935,0.03844442247425089,0.036295124225612,0.03832522272649575,69696000
1999-04-07,0.040116000920534134,0.04035440384063784,0.03701216863128002,0.03725057155138373,89280000
1999-04-08,0.04083212837576866,0.04202598070245986,0.03987759783376211,0.040354403671976714,130128000
1999-04-09,0.040116000920534134,0.041071450332111334,0.03987759800043043,0.041071450332111334,48624000
1999-04-12,0.038444433361291885,0.03963828598730946,0.037728305558842885,0.03963828598730946,33312000
1999-04-13,0.036892056465148926,0.03916055835723917,0.036295131902848665,0.03916055835723917,36144000
1999-04-14,0.03581831231713295,0.03760909232347466,0.03581831231713295,0.0367728461728561,48288000
1999-04-15,0.03677283972501755,0.03677283972501755,0.03581830603666464,0.03677283972501755,35856000
1999-04-16,0.03796668350696564,0.03856361113435969,0.03653442884632761,0.03653442884632761,38928000
1999-04-19,0.036295127123594284,0.03844442554384378,0.035818317846931784,0.03844442554384378,31296000
1999-04-20,0.03557899594306946,0.03772829415045533,0.03522047100942386,0.03629512352897379,67680000
1999-04-21,0.0361759215593338,0.03629512472458475,0.0353405907845883,0.0355789971150902,37488000
1999-04-22,0.03462355211377144,0.036295129324830436,0.034265945988550706,0.036295129324830436,227184000
1999-04-23,0.032952889800071716,0.03462355153330276,0.032713571409403536,0.034504348354941795,126048000
1999-04-26,0.03128129988908768,0.03342968184510385,0.030564253705228625,0.03295287279359142,123504000
1999-04-27,0.03462355211377144,0.034862870508451826,0.031519719502191366,0.031997444257590595,226944000
1999-04-28,0.03438514471054077,0.03486286598814124,0.033310492158722074,0.03486286598814124,120096000
1999-04-29,0.03438514471054077,0.03462354762449082,0.03366901710313316,0.03450434445958725,48144000
1999-04-30,0.03486286476254463,0.0362951233428662,0.034504343246594384,0.034743665017688594,99312000
1999-05-03,0.035101257264614105,0.03522045696254125,0.03414672373675542,0.03522045696254125,33840000
1999-05-04,0.03319130092859268,0.03510128132708321,0.0324751731373829,0.03510128132708321,96048000
1999-05-05,0.03390742093324661,0.03390742093324661,0.03151971626700155,0.03342969622688114,144576000
1999-05-06,0.033250898122787476,0.03438515074829499,0.03223584868311464,0.03366902301514115,35616000
1999-05-07,0.03342968970537186,0.03366901144465853,0.032235837605147616,0.032235837605147616,25008000
1999-05-10,0.03342968970537186,0.03414673264197232,0.033191286831488226,0.033191286831488226,19680000
1999-05-11,0.03522045910358429,0.03629511125986137,0.03414672581252647,0.034862853156352826,171744000
1999-05-12,0.036295127123594284,0.0364152457464878,0.03510127474033958,0.03557899946676564,168480000
1999-05-13,0.036295127123594284,0.03725057316058907,0.036175923950464324,0.036295127123594284,69936000
1999-05-14,0.03438514471054077,0.036295124618813554,0.033907420017083204,0.036295124618813554,28464000
1999-05-17,0.03605671226978302,0.03605671226978302,0.03378821121165451,0.03390741435665859,35760000
1999-05-18,0.037728291004896164,0.038206015644179185,0.03534058667393432,0.03641523910388616,151536000
1999-05-19,0.03605671226978302,0.04083212067604818,0.03545978792692814,0.039399865700330265,451728000
1999-05-20,0.03319130092859268,0.036295133934363955,0.03187824512581355,0.036295133934363955,178176000
1999-05-21,0.032475173473358154,0.03271357645096341,0.03151972383133153,0.03271357645096341,303504000
1999-05-24,0.03235505148768425,0.03342970079968214,0.03187824216582183,0.032713573074966994,162624000
1999-05-25,0.032594360411167145,0.032952881894181614,0.032235838928152676,0.03247516067726146,130080000
1999-05-26,0.032475173473358154,0.03414674749814533,0.032475173473358154,0.032475173473358154,104736000
1999-05-27,0.03223583474755287,0.03271355931837455,0.03223583474755287,0.03271355931837455,82320000
1999-05-28,0.032594360411167145,0.03271356356092949,0.032235838928152676,0.03271356356092949,88656000
1999-06-01,0.032713569700717926,0.032713569700717926,0.03199744204986794,0.03247516677230567,98544000
1999-06-02,0.031519707292318344,0.032713559285512485,0.031519707292318344,0.032713559285512485,130128000
1999-06-03,0.03235505148768425,0.032594369890536976,0.03199744535025185,0.03235505148768425,41568000
1999-06-04,0.032594360411167145,0.03271356356092949,0.03235504207791502,0.032594360411167145,78912000
1999-06-07,0.032952889800071716,0.03342969909765809,0.032713571409403536,0.03277317129065528,125136000
1999-06-08,0.03378821909427643,0.034385146992248115,0.032952888266534905,0.033072091439348486,153312000
1999-06-09,0.03438514471054077,0.03510127231794838,0.033907420017083204,0.033907420017083204,95184000
1999-06-10,0.03450434282422066,0.034623545983474474,0.034146736762316124,0.034385143080823764,36096000
1999-06-11,0.03378821909427643,0.03462354992201795,0.03259436671419037,0.03450434674920438,61008000
1999-06-14,0.032475173473358154,0.033907429070595275,0.032235851629950095,0.03384782576430046,51648000
1999-06-15,0.032475173473358154,0.03271357645096341,0.03199744865234484,0.032475173473358154,49296000
1999-06-16,0.03342968970537186,0.034385138931712474,0.03247515934443429,0.03295288054174808,64416000
1999-06-17,0.032475173473358154,0.03366902609299002,0.032475173473358154,0.03319130127197671,74928000
1999-06-18,0.03128129988908768,0.03271355452643179,0.03128129988908768,0.03271355452643179,158736000
1999-06-21,0.032952889800071716,0.032952889800071716,0.03137025812987017,0.03223584666201343,83472000
