Date,Close,High,Low,Open,Volume
2004-08-19,2.484365701675415,2.576470064810986,2.3759192785245054,2.4759466409530924,897427216
2004-08-20,2.6816985607147217,2.7007631515270396,2.488327040389078,2.500953972188937,458857488
2004-08-23,2.708686113357544,2.8097046474911545,2.7000205627511846,2.7421113618796227,366857939
2004-08-24,2.5965259075164795,2.763156572795127,2.564338321983224,2.7542435834678933,306396159
2004-08-25,2.6245031356811523,2.6740227603829756,2.572013068227335,2.598753215247862,184645512
2004-08-26,2.6717944145202637,2.672784641290399,2.5913258094246707,2.5985060200520667,142572401
2004-08-27,2.6282176971435547,2.6893740392176317,2.6168284296389035,2.676498720452853,124826132
2004-08-30,2.5257136821746826,2.611876683558067,2.5257136821746826,2.606676452461377,104429967
2004-08-31,2.5346269607543945,2.5678045353841132,2.529427677588803,2.532894182378881,98825037
2004-09-01,2.4821367263793945,2.5494823351983573,2.467776068748134,2.542797238250835,183633734
2004-09-02,2.513333559036255,2.5346269903908083,2.4497016512068672,2.455891872262924,303810504
2004-09-03,2.476193904876709,2.519028438917627,2.4591104795319367,2.499468735766529,103538639
2004-09-07,2.5150671005249023,2.52546637822224,2.466291200798872,2.5009541167346323,117506800
2004-09-08,2.5328943729400635,2.5509689758174785,2.488327290808092,2.4942688889976505,100186120
2004-09-09,2.533141613006592,2.5430448289040397,2.5007065900604486,2.5385883343482356,81620792
2004-09-10,2.607914924621582,2.6383690177906622,2.508134058970616,2.5155619443800856,174804764
2004-09-13,2.661642551422119,2.6841736448736984,2.635892628758999,2.6401016846435255,157628624
2004-09-14,2.7604336738586426,2.773060605649064,2.6440633054468607,2.660405128161583,217608605
2004-09-15,2.7730605602264404,2.8282743522099554,2.728493483342906,2.7374074201410687,215279909
2004-09-16,2.821836471557617,2.8671461002413072,2.7643950245980706,2.781478450653621,186207345
2004-09-17,2.9089903831481934,2.9089903831481934,2.811437406306183,2.8329782746106806,190350817
2004-09-20,2.9552905559539795,3.010751791884197,2.8911637685456646,2.8956202633884702,213585582
2004-09-21,2.9176557064056396,2.981535043761129,2.9094852698674134,2.966431835512299,145262446
2004-09-22,2.931025266647339,2.962965410196633,2.89215329924145,2.9067616315567317,152344894
2004-09-23,2.9914393424987793,3.0362538559496777,2.89735263632923,2.9424157730017293,171524515
2004-09-24,2.9669270515441895,3.0726495129455382,2.9651942733235925,2.9944095161276016,183336625
2004-09-27,2.92805552482605,2.9929248638532324,2.91666625698944,2.960242163607735,141994242
2004-09-28,3.140986442565918,3.1543559257072684,2.9763362413687715,3.0033238308820787,340190355
2004-09-29,3.245471477508545,3.3430235065748737,3.125388116324016,3.1370250581603543,613229953
2004-09-30,3.208827257156372,3.2756779928957096,3.1939714854343504,3.2162551430173827,276468402
2004-10-01,3.2826106548309326,3.3237112268615765,3.1914950999975775,3.238538454536432,303934969
2004-10-04,3.3440136909484863,3.3888284455922393,3.3185114400987694,3.348718808828306,261693228
2004-10-05,3.4259674549102783,3.429928835930762,3.2741925710039115,3.3341105327740657,300887589
2004-10-06,3.394028425216675,3.4279487887980733,3.367288509482941,3.4056653676801183,268900140
2004-10-07,3.437851905822754,3.463354392837737,3.3809053341591366,3.390066946370586,283643194
2004-10-08,3.4101219177246094,3.45840294077634,3.392542429131602,3.4346341790732935,222442656
2004-10-11,3.348966121673584,3.4381005142230996,3.314054821419778,3.392047148264627,210437827
2004-10-12,3.401951313018799,3.4071503590584555,3.302912993707751,3.3286629188070624,234419380
2004-10-13,3.4886090755462646,3.5542221436077517,3.468306820391979,3.548526799323868,397203256
2004-10-14,3.5158441066741943,3.5252531567353445,3.4306725199610586,3.4913327953496256,209835578
2004-10-15,3.568086862564087,3.602503286502034,3.5146065587585764,3.5883900664551165,265150137
2004-10-18,3.693122625350952,3.6941126151306762,3.496284595185821,3.545555843770345,282061287
2004-10-19,3.6629161834716797,3.7733437715605844,3.648308086820195,3.7263004150251224,363918964
2004-10-20,3.4784576892852783,3.6889135906345176,3.4564217064482166,3.665143881371502,456613107
2004-10-21,3.6985692977905273,3.7171387754600627,3.5064361509705617,3.5752671033492844,585767401
2004-10-22,4.269276142120361,4.4609141925331555,4.062533932397497,4.222480456981978,1481207196
2004-10-25,4.6399245262146,4.81398402359059,4.272246063598529,4.367570443031253,1315480331
2004-10-26,4.501271724700928,4.769664415169078,4.45670441040575,4.613679763174975,895628499
2004-10-27,4.604518413543701,4.6924139465728025,4.500528497672189,4.524049817467886,536262538
2004-10-28,4.786005020141602,4.812992371363099,4.595357228225157,4.622097141276567,596097978
2004-10-29,4.7201457023620605,4.950655711880344,4.719155001543013,4.924410672527124,849672890
2004-11-01,4.853598117828369,4.894203573231341,4.735743606307157,4.792195058402547,490828877
2004-11-02,4.824878692626953,4.933324886940087,4.786996945687848,4.9216881808285695,455553149
2004-11-03,4.745646953582764,4.9915085323950725,4.722868421579527,4.906831588895464,557630330
2004-11-04,4.573073863983154,4.714203219616208,4.539648852032323,4.66567452391762,578544429
